,0,1,2,3,4,5,6,7,8
1019,2834.0,17.0,22.0,11.0,1385.0,200.0,18.0,3.7,3.699999999999993
1020,4665.0,108.0,82.0,6.0,1649.0,1.4,7.0,3.8,3.800000000000007
1021,3539.0,6.0,20.0,73.0,2160.0,300.0,5.0,3.3,3.296000000000006
1022,4180.0,34.0,44.0,83.0,1528.0,150.0,18.0,3.9,3.899999999999995
1023,283.0,114.0,22.0,73.0,398.0,500.0,10.0,2.8,2.800000000000005
1024,6369.0,47.0,4.0,73.0,2149.0,200.0,1.0,3.9,3.899999999999995
1025,4400.0,4443.0,8.0,30.0,13.0,1.2,21.0,4.1,4.137000000000001
1026,6354.0,23.0,31.0,73.0,49.0,400.0,3.0,3.0,3.0
1027,6282.0,40.0,4.0,24.0,1764.0,600.0,13.0,4.0,3.899999999999995
1028,268.0,21.0,0.0,73.0,333.0,200.0,18.0,3.5,3.5
1029,6516.0,949.0,44.0,16.0,596.0,900.0,17.0,4.4,4.399999999999993
1030,213.0,713.0,31.0,16.0,475.0,500.0,12.0,4.2,4.199999999999992
1031,599.0,430.0,6.0,24.0,339.0,900.0,28.0,3.8,3.800000000000007
1032,1503.0,44.0,9.0,73.0,1142.0,450.0,23.0,4.0,4.0
1033,2135.0,95.0,88.0,73.0,1778.0,400.0,29.0,3.7,3.699999999999993
1034,1101.0,124.0,43.0,0.0,230.0,500.0,18.0,3.9,3.899999999999995
1035,4718.0,199.0,0.0,73.0,1585.0,300.0,0.0,4.0,4.0
1036,1869.0,6943.0,44.0,24.0,1915.0,750.0,17.0,4.1,4.100000000000006
1037,1300.0,1365.0,6.0,25.0,47.0,1.8,4.0,4.5,4.5
1038,6192.0,113.0,50.0,25.0,1688.0,1.0,7.0,4.4,4.399999999999992
1039,2735.0,15.0,0.0,6.0,1585.0,1.0,0.0,3.0,3.0
1040,1200.0,53.0,70.0,24.0,2226.0,600.0,27.0,3.7,3.693999999999995
1041,3612.0,33.0,2.0,73.0,1114.0,500.0,9.0,3.3,3.300000000000006
1042,3392.0,75.0,88.0,47.0,1207.0,2.0,6.0,3.9,3.899999999999995
1043,3649.0,19.0,9.0,0.0,243.0,300.0,23.0,3.2,3.199999999999994
1044,6422.0,24.0,55.0,39.0,1046.0,300.0,6.0,3.9,3.899999999999995
1045,986.0,9.0,3.0,16.0,605.0,400.0,2.0,3.7,3.699999999999993
1046,2822.0,1857.0,27.0,25.0,1369.0,1.1,25.0,4.1,4.100000000000006
1047,1905.0,461.0,47.0,73.0,1637.0,500.0,18.0,4.0,4.0
1048,5182.0,551.0,51.0,30.0,1919.0,1.5,27.0,4.2,4.199999999999993
1049,1952.0,56.0,22.0,24.0,1865.0,750.0,10.0,3.7,3.699999999999993
1050,1650.0,8.0,55.0,73.0,1935.0,250.0,23.0,3.1,3.1000000000000005
1051,3067.0,988.0,44.0,73.0,857.0,350.0,0.0,4.3,4.258000000000006
1052,923.0,22.0,44.0,16.0,496.0,500.0,19.0,3.8,3.800000000000007
1053,6397.0,172.0,46.0,16.0,512.0,650.0,19.0,4.1,4.101000000000006
1054,6597.0,623.0,51.0,57.0,1729.0,3.0,21.0,3.8,3.800000000000007
1055,933.0,76.0,44.0,73.0,458.0,600.0,19.0,3.6,3.4819999999999998
1056,4393.0,707.0,46.0,24.0,2034.0,750.0,19.0,3.7,3.7129999999999943
1057,1304.0,152.0,45.0,73.0,530.0,600.0,19.0,4.1,4.100000000000006
1058,3849.0,1292.0,3.0,24.0,50.0,800.0,12.0,4.2,4.199999999999992
1059,5353.0,22.0,4.0,83.0,1522.0,250.0,3.0,3.7,3.699999999999993
1060,987.0,48.0,6.0,16.0,597.0,900.0,4.0,3.1,3.1000000000000005
1061,6414.0,46.0,88.0,54.0,2354.0,400.0,29.0,2.9,2.998
1062,5646.0,18.0,88.0,36.0,1585.0,300.0,6.0,3.1,3.414000000000002
1063,4279.0,57.0,31.0,73.0,1821.0,400.0,3.0,3.0,3.008
1064,3618.0,214.0,0.0,24.0,1706.0,600.0,0.0,3.9,3.7599999999999962
1065,2566.0,725.0,70.0,24.0,1490.0,1.0,27.0,4.4,4.399999999999992
1066,1070.0,118.0,70.0,16.0,213.0,700.0,21.0,4.1,4.100000000000006
1067,2218.0,4.0,39.0,36.0,283.0,250.0,18.0,3.4,3.4019999999999975
1068,3899.0,535.0,55.0,73.0,281.0,400.0,6.0,3.6,3.6040000000000028
1069,5597.0,126.0,20.0,24.0,768.0,700.0,9.0,3.5,3.5
1070,2337.0,9.0,31.0,73.0,2149.0,100.0,13.0,3.4,3.3999999999999972
1071,1492.0,11.0,61.0,73.0,457.0,150.0,11.0,3.3,3.300000000000006
1072,883.0,4.0,0.0,73.0,1092.0,300.0,0.0,3.2,3.199999999999994
1073,5918.0,46.0,59.0,24.0,945.0,1.1,24.0,3.8,3.800000000000007
1074,6376.0,86.0,54.0,24.0,778.0,450.0,22.0,2.9,2.9000000000000004
1075,5726.0,378.0,27.0,24.0,2338.0,1.2,9.0,4.3,4.238000000000007
1076,5729.0,7.0,0.0,73.0,2278.0,150.0,18.0,3.4,3.3999999999999972
1077,987.0,57.0,35.0,16.0,475.0,650.0,15.0,3.6,3.5180000000000033
1078,5018.0,774.0,44.0,24.0,339.0,800.0,3.0,4.0,3.966
1079,306.0,42.0,20.0,83.0,1531.0,400.0,9.0,3.9,3.899999999999995
1080,2140.0,325.0,46.0,24.0,1664.0,800.0,17.0,4.2,4.199999999999993
1081,3650.0,114.0,20.0,36.0,1649.0,500.0,5.0,3.0,3.036
1082,2975.0,51.0,27.0,73.0,2329.0,200.0,7.0,4.0,3.899999999999995
1083,4730.0,57.0,22.0,36.0,273.0,400.0,16.0,3.3,3.345000000000005
1084,1861.0,608.0,20.0,24.0,1027.0,1.1,9.0,4.0,4.0310000000000015
1085,4128.0,204.0,44.0,16.0,671.0,800.0,16.0,4.4,4.399999999999992
1086,4523.0,4.0,59.0,73.0,2153.0,300.0,24.0,3.3,3.300000000000006
1087,2827.0,13.0,35.0,73.0,1378.0,100.0,14.0,3.4,3.4019999999999975
1088,6335.0,86.0,51.0,73.0,2238.0,250.0,21.0,3.8,3.561500000000001
1089,4228.0,488.0,0.0,16.0,965.0,700.0,12.0,3.9,3.899999999999995
1090,5153.0,174.0,44.0,20.0,634.0,600.0,16.0,4.4,4.395999999999993
1091,60.0,106.0,8.0,24.0,804.0,1.0,7.0,3.9,3.899999999999995
1092,5533.0,4.0,4.0,24.0,1819.0,500.0,3.0,3.4,3.3999999999999972
1093,2805.0,1103.0,66.0,7.0,1220.0,1.65,26.0,4.3,4.300000000000008
1094,3017.0,10.0,66.0,6.0,1972.0,1.8,26.0,3.4,3.3999999999999972
1095,850.0,181.0,22.0,24.0,1467.0,1.2,0.0,4.5,4.377000000000001
1096,4721.0,10.0,16.0,73.0,2149.0,200.0,17.0,3.4,3.3999999999999972
1097,5394.0,64.0,22.0,24.0,2226.0,300.0,10.0,4.0,4.0
1098,4908.0,152.0,55.0,24.0,1920.0,800.0,6.0,4.0,4.0
1099,1120.0,53.0,15.0,73.0,1516.0,400.0,5.0,4.0,4.0
1100,5911.0,7122.0,43.0,16.0,478.0,600.0,17.0,4.6,4.600000000000008
1101,5476.0,105.0,2.0,24.0,1317.0,800.0,14.0,3.7,3.699999999999993
1102,1682.0,46.0,0.0,24.0,1649.0,600.0,17.0,3.7,3.699999999999993
1103,3872.0,24.0,1.0,73.0,358.0,250.0,3.0,3.6,3.5950000000000033
1104,4859.0,2050.0,28.0,24.0,1883.0,1.6,21.0,4.1,4.109000000000006
1105,584.0,66.0,44.0,16.0,475.0,300.0,0.0,3.5,3.5370000000000004
1106,125.0,134.0,6.0,73.0,1092.0,200.0,28.0,3.7,3.699999999999993
1107,3249.0,163.0,6.0,82.0,2003.0,250.0,4.0,2.9,2.9000000000000004
1108,5786.0,7284.0,55.0,25.0,1816.0,1.5,23.0,4.8,4.800000000000008
1109,3868.0,82.0,27.0,73.0,1387.0,300.0,11.0,3.9,3.899999999999995
1110,5890.0,43.0,16.0,38.0,1037.0,400.0,18.0,4.1,4.100000000000006
1111,3545.0,288.0,88.0,24.0,879.0,1.5,6.0,4.0,4.0
1112,5995.0,177.0,29.0,24.0,1684.0,950.0,0.0,3.3,3.300000000000006
1113,6502.0,11.0,59.0,73.0,778.0,300.0,22.0,3.5,3.488
1114,1397.0,11.0,0.0,11.0,307.0,150.0,0.0,3.8,3.752000000000006
1115,1070.0,117.0,70.0,16.0,213.0,700.0,20.0,4.1,4.100000000000006
1116,3689.0,25.0,27.0,73.0,1472.0,250.0,25.0,3.0,3.1229999999999993
1117,5556.0,34.0,55.0,3.0,239.0,500.0,23.0,2.8,2.800000000000005
1118,4007.0,383.0,36.0,24.0,765.0,700.0,14.0,4.1,4.100000000000006
1119,1656.0,73.0,62.0,36.0,2041.0,750.0,11.0,3.3,3.304000000000006
1120,5184.0,504.0,1.0,16.0,654.0,550.0,3.0,4.2,4.199999999999992
1121,6123.0,584.0,31.0,24.0,1889.0,1.2,12.0,3.8,3.800000000000007
1122,387.0,8414.0,8.0,72.0,12.0,2.0,21.0,4.5,4.5
1123,3721.0,84.0,16.0,73.0,768.0,600.0,11.0,3.2,3.202999999999994
1124,976.0,559.0,35.0,16.0,564.0,1.2,15.0,4.2,4.199999999999992
1125,1927.0,457.0,15.0,24.0,839.0,1.0,21.0,4.0,4.0
1126,5374.0,10.0,29.0,73.0,2058.0,200.0,12.0,3.6,3.600000000000003
1127,3721.0,70.0,75.0,73.0,768.0,600.0,28.0,3.5,3.5
1128,5869.0,66.0,54.0,73.0,2198.0,150.0,26.0,3.9,3.899999999999995
1129,2356.0,252.0,20.0,2.0,225.0,350.0,15.0,4.1,4.1020000000000065
1130,5158.0,5.0,16.0,50.0,1568.0,400.0,18.0,3.1,3.102000000000001
1131,2004.0,35.0,0.0,73.0,1980.0,350.0,16.0,3.9,3.899999999999995
1132,2907.0,11.0,6.0,86.0,415.0,600.0,28.0,3.1,3.1420000000000017
1133,4393.0,486.0,26.0,73.0,2018.0,750.0,6.0,3.7,3.3289999999999975
1134,5840.0,18.0,29.0,16.0,475.0,500.0,0.0,2.6,2.5999999999999965
1135,4778.0,101.0,1.0,73.0,366.0,400.0,1.0,3.8,3.800000000000007
1136,626.0,128.0,85.0,36.0,333.0,650.0,9.0,4.2,4.093000000000006
1137,418.0,278.0,22.0,73.0,2149.0,150.0,10.0,4.3,4.278000000000007
1138,1518.0,77.0,27.0,73.0,83.0,250.0,9.0,3.8,3.800000000000007
1139,6439.0,889.0,16.0,36.0,230.0,500.0,5.0,4.3,4.297000000000008
1140,1985.0,254.0,0.0,24.0,700.0,600.0,13.0,3.8,3.8020000000000067
1141,2812.0,674.0,45.0,68.0,37.0,1.7,19.0,3.8,3.800000000000007
1142,5806.0,4.0,77.0,74.0,724.0,300.0,7.0,3.2,3.198999999999994
1143,102.0,5.0,4.0,25.0,2227.0,800.0,3.0,3.3,3.300000000000006
1144,88.0,46.0,91.0,24.0,354.0,500.0,24.0,3.5,3.5070000000000006
1145,5371.0,36.0,29.0,73.0,2149.0,200.0,12.0,4.0,3.820500000000001
1146,56.0,169.0,20.0,73.0,1911.0,600.0,9.0,3.9,3.899999999999995
1147,5362.0,15.0,55.0,73.0,2224.0,500.0,23.0,3.7,3.699999999999993
1148,5039.0,425.0,55.0,73.0,1649.0,400.0,28.0,3.4,3.4469999999999987
1149,4663.0,30.0,31.0,16.0,475.0,400.0,0.0,3.8,3.800000000000007
1150,4128.0,197.0,44.0,16.0,671.0,800.0,0.0,4.4,4.399999999999992
1151,3981.0,42.0,19.0,24.0,1433.0,600.0,8.0,3.6,3.600000000000003
1152,4901.0,14.0,31.0,73.0,2149.0,250.0,1.0,3.2,3.2019999999999946
1153,2213.0,44.0,29.0,73.0,2278.0,200.0,0.0,3.2,3.2509999999999946
1154,1181.0,8.0,31.0,11.0,283.0,200.0,3.0,3.6,3.5980000000000034
1155,4669.0,14.0,29.0,86.0,1059.0,250.0,2.0,3.1,3.15
1156,2082.0,13.0,3.0,24.0,1649.0,600.0,2.0,3.4,3.3999999999999972
1157,152.0,6.0,0.0,86.0,1522.0,200.0,16.0,3.4,3.395999999999998
1158,1509.0,58.0,27.0,73.0,922.0,450.0,25.0,3.9,3.899999999999995
1159,6158.0,138.0,88.0,46.0,1942.0,2.0,29.0,3.7,4.005999999999998
1160,1840.0,36.0,0.0,23.0,533.0,500.0,19.0,3.4,3.408999999999997
1161,654.0,1901.0,44.0,37.0,1035.0,400.0,16.0,4.3,4.300000000000008
1162,1548.0,5.0,61.0,5.0,246.0,600.0,11.0,3.0,3.0549999999999993
1163,4355.0,12.0,20.0,73.0,1386.0,350.0,15.0,3.5,3.491999999999999
1164,5557.0,113.0,69.0,37.0,930.0,500.0,5.0,3.8,3.7850000000000055
1165,564.0,225.0,51.0,71.0,940.0,1.0,21.0,4.2,4.199999999999992
1166,4614.0,772.0,50.0,24.0,2058.0,1.4,21.0,4.3,4.300000000000008
1167,5185.0,3576.0,12.0,16.0,626.0,650.0,21.0,4.2,4.199999999999992
1168,6040.0,500.0,50.0,25.0,768.0,1.3,7.0,4.3,4.300000000000008
1169,1067.0,40.0,55.0,23.0,622.0,400.0,23.0,3.2,3.199999999999994
1170,5.0,22.0,19.0,73.0,379.0,300.0,8.0,3.5,3.5
1171,4371.0,21.0,1.0,73.0,1585.0,450.0,1.0,3.7,3.699999999999993
1172,1198.0,5.0,78.0,73.0,2149.0,300.0,21.0,3.2,3.1999999999999944
1173,1834.0,39.0,55.0,36.0,1649.0,400.0,23.0,3.0,3.1240000000000006
1174,1394.0,72.0,31.0,24.0,1670.0,450.0,19.0,3.7,3.699999999999993
1175,5887.0,64.0,19.0,5.0,237.0,400.0,8.0,2.6,3.672000000000003
1176,3412.0,697.0,80.0,73.0,2149.0,300.0,7.0,4.2,4.197999999999992
1177,3618.0,214.0,0.0,24.0,1706.0,600.0,18.0,3.9,3.899999999999995
1178,796.0,402.0,44.0,18.0,581.0,1.2,19.0,4.1,4.100000000000006
1179,858.0,248.0,35.0,6.0,1226.0,1.2,14.0,3.9,3.899999999999995
1180,4879.0,141.0,31.0,24.0,1760.0,550.0,27.0,4.0,3.8929999999999993
1181,268.0,8.0,18.0,73.0,333.0,100.0,17.0,3.3,3.300000000000006
1182,6560.0,1547.0,29.0,24.0,208.0,1.0,13.0,4.1,4.100000000000006
1183,131.0,209.0,66.0,73.0,748.0,450.0,26.0,3.8,3.800000000000007
1184,1001.0,24.0,29.0,37.0,1037.0,300.0,12.0,3.7,3.699999999999993
1185,300.0,38.0,81.0,73.0,2302.0,200.0,25.0,3.7,3.699999999999993
1186,2001.0,88.0,66.0,73.0,1199.0,200.0,22.0,2.9,2.9000000000000004
1187,853.0,604.0,27.0,57.0,1027.0,1.8,25.0,4.1,4.100000000000006
1188,6277.0,6.0,14.0,83.0,1531.0,150.0,21.0,3.4,3.3969999999999976
1189,2909.0,958.0,31.0,73.0,1861.0,500.0,12.0,4.0,4.0
1190,797.0,192.0,43.0,37.0,1035.0,300.0,17.0,4.1,4.100000000000006
1191,224.0,35.0,55.0,39.0,1041.0,300.0,23.0,3.7,3.699999999999993
1192,2909.0,77.0,70.0,73.0,1861.0,500.0,27.0,3.8,3.7570000000000063
1193,6066.0,125.0,55.0,24.0,1585.0,600.0,6.0,3.7,3.677999999999997
1194,4863.0,97.0,29.0,24.0,402.0,600.0,0.0,3.6,3.600000000000003
1195,2229.0,7.0,69.0,73.0,2165.0,500.0,5.0,3.4,3.3999999999999972
1196,6166.0,39.0,55.0,16.0,675.0,250.0,6.0,3.6,3.600000000000003
1197,4976.0,5.0,46.0,73.0,2159.0,100.0,19.0,3.4,3.313
1198,1047.0,778.0,40.0,16.0,538.0,700.0,16.0,4.1,4.100000000000006
1199,1252.0,205.0,29.0,73.0,2037.0,700.0,12.0,4.0,4.0
1200,3374.0,1758.0,16.0,59.0,1016.0,1.6,16.0,4.0,4.0
1201,4899.0,4.0,82.0,73.0,1167.0,300.0,21.0,3.1,3.1060000000000008
1202,348.0,777.0,27.0,24.0,696.0,650.0,25.0,3.8,3.800000000000007
1203,2455.0,76.0,51.0,73.0,2149.0,200.0,7.0,3.9,3.8889999999999953
1204,6439.0,24.0,35.0,3.0,230.0,500.0,14.0,3.8,3.800000000000007
1205,6244.0,199.0,88.0,73.0,2224.0,450.0,6.0,2.9,3.323999999999998
1206,4882.0,918.0,1.0,19.0,653.0,800.0,3.0,3.8,3.800000000000007
1207,5097.0,371.0,22.0,24.0,2221.0,400.0,16.0,3.9,3.899999999999995
1208,6192.0,108.0,50.0,25.0,1688.0,1.0,5.0,4.4,4.399999999999992
1209,1121.0,41.0,0.0,36.0,222.0,500.0,10.0,3.6,3.6040000000000036
1210,2200.0,260.0,27.0,24.0,1649.0,650.0,21.0,3.9,3.899999999999995
1211,1481.0,13.0,9.0,37.0,1302.0,250.0,29.0,3.3,3.335
1212,1705.0,34.0,18.0,73.0,1585.0,200.0,18.0,3.7,3.6939999999999937
1213,1647.0,6.0,3.0,73.0,915.0,500.0,2.0,3.3,3.3050000000000046
1214,6303.0,59.0,55.0,24.0,1649.0,550.0,23.0,2.8,2.800000000000005
1215,4398.0,57.0,54.0,73.0,2037.0,600.0,26.0,2.9,2.9000000000000004
1216,1192.0,149.0,15.0,14.0,2329.0,250.0,9.0,3.8,3.800000000000007
1217,4537.0,20.0,17.0,36.0,1378.0,300.0,11.0,3.8,3.1959999999999997
1218,268.0,21.0,0.0,73.0,333.0,200.0,16.0,3.5,3.5
1219,1020.0,484.0,22.0,19.0,644.0,700.0,10.0,3.6,3.600000000000003
1220,1773.0,2658.0,8.0,7.0,977.0,1.3,7.0,4.3,4.300000000000008
1221,5120.0,135.0,80.0,24.0,1340.0,800.0,21.0,3.9,3.899999999999995
1222,2623.0,13.0,6.0,24.0,834.0,700.0,28.0,3.5,3.5
1223,889.0,62.0,31.0,76.0,744.0,650.0,3.0,2.9,2.9000000000000004
1224,310.0,8.0,88.0,73.0,1748.0,250.0,29.0,3.1,3.1000000000000005
1225,5416.0,42.0,1.0,73.0,2224.0,300.0,13.0,3.8,3.800000000000007
1226,5076.0,34.0,72.0,85.0,1531.0,100.0,24.0,3.6,3.6310000000000007
1227,5394.0,106.0,69.0,73.0,2176.0,200.0,5.0,3.8,3.800000000000007
1228,425.0,2215.0,44.0,25.0,172.0,1.5,16.0,4.9,4.8999999999999915
1229,1276.0,395.0,88.0,24.0,1238.0,1.0,6.0,4.1,4.100000000000006
1230,4561.0,252.0,9.0,73.0,273.0,400.0,29.0,3.4,3.3999999999999972
1231,3967.0,61.0,66.0,73.0,1092.0,150.0,26.0,3.4,3.3999999999999972
1232,2684.0,767.0,9.0,24.0,1600.0,700.0,6.0,4.2,4.199999999999992
1233,5308.0,6.0,36.0,73.0,1385.0,150.0,14.0,3.3,3.293000000000006
1234,2915.0,314.0,81.0,73.0,1655.0,400.0,23.0,3.8,3.800000000000007
1235,5581.0,4.0,22.0,86.0,230.0,600.0,10.0,3.3,3.300000000000006
1236,6080.0,12.0,13.0,73.0,390.0,350.0,20.0,3.5,3.5
1237,5686.0,67.0,12.0,12.0,687.0,500.0,7.0,3.9,3.899999999999995
1238,784.0,9.0,0.0,73.0,2160.0,300.0,16.0,3.5,3.5
1239,3023.0,864.0,50.0,46.0,187.0,3.0,7.0,4.4,4.400999999999993
1240,261.0,13.0,40.0,73.0,333.0,200.0,10.0,3.2,3.202999999999994
1241,3115.0,43.0,59.0,73.0,1092.0,300.0,24.0,3.6,3.600000000000003
1242,3892.0,13.0,31.0,73.0,2117.0,400.0,0.0,3.4,3.4049999999999976
1243,855.0,64.0,0.0,73.0,1406.0,400.0,17.0,3.6,3.600000000000003
1244,3354.0,32.0,85.0,73.0,1566.0,400.0,20.0,3.6,3.600000000000003
1245,4506.0,1027.0,3.0,24.0,1585.0,1.0,0.0,4.1,4.100000000000006
1246,6167.0,3676.0,44.0,24.0,842.0,1.4,19.0,4.4,4.399999999999992
1247,6029.0,404.0,6.0,24.0,2238.0,500.0,4.0,3.7,3.699999999999993
1248,3672.0,27.0,0.0,73.0,2241.0,250.0,0.0,2.8,2.800000000000005
1249,3801.0,47.0,55.0,73.0,1649.0,400.0,4.0,3.0,3.25
1250,6169.0,286.0,4.0,24.0,1585.0,600.0,1.0,3.8,3.800000000000007
1251,3562.0,56.0,16.0,24.0,1566.0,1.8,11.0,3.7,3.6729999999999934
1252,4044.0,9.0,10.0,73.0,1384.0,200.0,25.0,3.4,3.3999999999999972
1253,5960.0,25.0,82.0,16.0,663.0,2.2,9.0,3.8,3.800000000000007
1254,6133.0,27.0,3.0,73.0,1948.0,400.0,2.0,3.5,3.5
1255,2419.0,255.0,0.0,73.0,272.0,400.0,17.0,3.9,3.897999999999995
1256,1173.0,46.0,22.0,73.0,2285.0,300.0,10.0,3.9,3.899999999999995
1257,4476.0,518.0,88.0,24.0,1585.0,2.0,6.0,4.9,4.472000000000003
1258,1792.0,52.0,48.0,14.0,293.0,400.0,1.0,3.8,3.812000000000005
1259,2392.0,28.0,1.0,62.0,2149.0,300.0,1.0,3.9,3.536000000000001
1260,1705.0,34.0,18.0,73.0,1585.0,200.0,19.0,3.7,3.6899999999999937
1261,5604.0,10.0,27.0,57.0,739.0,1.3,11.0,3.5,3.5
1262,579.0,66.0,44.0,24.0,128.0,800.0,18.0,3.8,3.800000000000007
1263,6187.0,54.0,9.0,50.0,1585.0,500.0,23.0,3.8,3.726000000000005
1264,3445.0,468.0,45.0,73.0,2149.0,200.0,18.0,3.7,3.7700000000000027
1265,5602.0,111.0,78.0,24.0,1557.0,700.0,27.0,3.7,3.699999999999993
1266,4158.0,19.0,20.0,73.0,2278.0,300.0,27.0,3.1,3.113000000000001
1267,3090.0,11.0,55.0,24.0,402.0,600.0,23.0,3.5,3.5
1268,3775.0,740.0,15.0,16.0,564.0,750.0,7.0,4.2,4.199999999999993
1269,4156.0,13.0,89.0,86.0,2224.0,300.0,17.0,3.2,3.1999999999999944
1270,1846.0,58.0,55.0,73.0,1279.0,500.0,6.0,3.8,3.654000000000002
1271,595.0,24.0,59.0,86.0,1102.0,300.0,24.0,3.5,3.503999999999999
1272,4147.0,13.0,36.0,24.0,2111.0,700.0,15.0,3.4,3.3999999999999972
1273,4601.0,43.0,82.0,73.0,293.0,250.0,20.0,3.7,3.7019999999999937
1274,4289.0,16.0,59.0,73.0,1585.0,200.0,24.0,3.6,3.432999999999999
1275,1942.0,42.0,55.0,86.0,1649.0,300.0,25.0,3.6,3.6010000000000035
1276,1277.0,125.0,55.0,57.0,1080.0,2.5,4.0,3.9,3.899999999999995
1277,5985.0,4.0,44.0,73.0,700.0,300.0,18.0,3.3,3.300000000000006
1278,6365.0,105.0,1.0,24.0,2364.0,700.0,1.0,3.6,3.600000000000003
1279,2322.0,152.0,44.0,14.0,296.0,350.0,16.0,4.0,4.0
1280,38.0,664.0,54.0,7.0,1216.0,1.1,26.0,4.1,4.100000000000006
1281,938.0,608.0,59.0,16.0,655.0,800.0,24.0,4.0,4.0
1282,5752.0,51.0,0.0,86.0,145.0,300.0,16.0,2.6,2.5999999999999965
1283,2155.0,93.0,45.0,73.0,1948.0,300.0,17.0,3.7,3.699999999999993
1284,630.0,265.0,35.0,37.0,1035.0,400.0,15.0,4.8,4.800000000000008
1285,2800.0,17.0,59.0,73.0,1935.0,500.0,24.0,3.5,3.5
1286,3966.0,128.0,83.0,24.0,1682.0,450.0,1.0,3.7,3.365999999999999
1287,2055.0,72.0,88.0,73.0,1585.0,450.0,29.0,3.7,3.699999999999993
1288,6061.0,66.0,82.0,16.0,652.0,800.0,9.0,3.7,3.699999999999993
1289,2915.0,112.0,70.0,73.0,1401.0,500.0,27.0,3.6,3.600000000000003
1290,2213.0,215.0,44.0,73.0,2278.0,200.0,17.0,3.7,3.7009999999999934
1291,2908.0,207.0,80.0,24.0,1700.0,650.0,27.0,3.9,3.899999999999995
1292,6117.0,1739.0,12.0,16.0,542.0,1.0,21.0,4.1,4.100000000000006
1293,1221.0,34.0,18.0,73.0,1585.0,300.0,16.0,3.9,3.899999999999995
1294,6556.0,818.0,9.0,25.0,1585.0,750.0,6.0,3.8,3.800000000000007
1295,1536.0,67.0,22.0,73.0,1160.0,200.0,10.0,3.2,3.199999999999994
1296,2379.0,46.0,8.0,16.0,557.0,700.0,20.0,2.8,2.800000000000005
1297,2729.0,173.0,55.0,73.0,1092.0,400.0,23.0,4.0,3.850000000000002
1298,4823.0,30.0,3.0,73.0,2224.0,300.0,2.0,3.8,3.7240000000000024
1299,1431.0,75.0,1.0,23.0,680.0,200.0,12.0,3.8,3.800000000000007
1300,1833.0,1534.0,45.0,73.0,1715.0,600.0,17.0,4.2,4.199999999999993
1301,1193.0,5.0,6.0,73.0,1205.0,200.0,4.0,3.6,3.255000000000003
1302,4015.0,223.0,91.0,73.0,2221.0,400.0,24.0,3.4,3.4469999999999965
1303,3121.0,1795.0,44.0,24.0,15.0,1.0,17.0,4.1,4.100000000000006
1304,5458.0,2217.0,29.0,71.0,11.0,1.2,13.0,4.2,4.227999999999997
1305,4257.0,243.0,29.0,24.0,402.0,450.0,2.0,3.7,3.699999999999993
1306,954.0,7.0,27.0,16.0,538.0,600.0,11.0,3.4,3.3999999999999972
1307,3775.0,739.0,15.0,16.0,564.0,750.0,5.0,4.2,4.199999999999993
1308,1975.0,4.0,31.0,73.0,1114.0,300.0,13.0,3.3,3.258
1309,6469.0,42.0,44.0,24.0,733.0,800.0,16.0,4.5,4.5
1310,2005.0,22.0,36.0,73.0,1102.0,350.0,14.0,3.6,3.600000000000003
1311,4579.0,15.0,55.0,73.0,2160.0,450.0,6.0,3.5,3.5
1312,2846.0,283.0,46.0,25.0,1011.0,1.0,19.0,3.9,3.899999999999995
1313,6137.0,1225.0,43.0,16.0,556.0,800.0,17.0,4.4,4.399999999999993
1314,5565.0,6.0,59.0,17.0,496.0,400.0,24.0,3.3,3.300000000000006
1315,6486.0,14.0,75.0,73.0,1669.0,400.0,28.0,3.5,3.5
1316,3252.0,539.0,27.0,40.0,1048.0,500.0,11.0,2.9,2.9000000000000004
1317,4808.0,117.0,46.0,24.0,1950.0,800.0,0.0,4.2,4.199999999999992
1318,4103.0,6.0,18.0,73.0,778.0,200.0,25.0,3.0,3.1050000000000004
1319,1367.0,2283.0,9.0,24.0,1585.0,800.0,29.0,4.2,4.037000000000001
1320,5521.0,34.0,0.0,24.0,2176.0,300.0,18.0,3.6,3.600000000000003
1321,1659.0,4.0,3.0,50.0,2278.0,200.0,13.0,3.3,3.199999999999994
1322,1028.0,275.0,42.0,16.0,475.0,500.0,17.0,4.0,4.0
1323,6511.0,6.0,0.0,14.0,2333.0,150.0,2.0,3.3,3.2299999999999955
1324,2895.0,40.0,0.0,73.0,1167.0,400.0,17.0,3.7,3.699999999999993
1325,2177.0,232.0,51.0,7.0,159.0,2.0,20.0,4.4,4.399999999999992
1326,306.0,46.0,1.0,84.0,1531.0,400.0,3.0,3.7,3.699999999999993
1327,3023.0,864.0,50.0,46.0,187.0,3.0,7.0,4.4,4.400999999999993
1328,1119.0,80.0,36.0,73.0,1449.0,450.0,15.0,3.6,3.6185000000000036
1329,858.0,248.0,35.0,6.0,1226.0,1.2,15.0,3.9,3.899999999999995
1330,4455.0,25.0,45.0,6.0,1214.0,2.3,19.0,3.0,3.0
1331,3527.0,783.0,44.0,24.0,333.0,750.0,18.0,3.9,3.899999999999995
1332,3402.0,12.0,19.0,37.0,1035.0,250.0,8.0,3.8,3.800000000000007
1333,2693.0,84.0,88.0,73.0,1649.0,300.0,29.0,2.8,2.800000000000005
1334,1133.0,233.0,85.0,46.0,1318.0,3.0,20.0,4.2,4.166000000000002
